Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1332591,Debt collection,,Communication tactics,Frequent or repeated calls,VA,23454,Phone,4/16/2015,4/20/2015,"Portfolio Recovery Associates, Inc.",Closed with non-monetary relief,Yes,
1332590,Student loan,Non-federal student loan,Can't repay my loan,,OH,43232,Web,4/16/2015,4/20/2015,Navient,In progress,Yes,
1332589,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,NY,12783,Web,4/16/2015,4/16/2015,Focus Holding Company,Closed with explanation,No,
1332597,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,FL,33194,Web,4/16/2015,4/16/2015,Arbor Residential Mortgage LLC,Closed,Yes,
1332609,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,GA,30009,Web,4/16/2015,4/16/2015,Tenet HealthCare Corporation,Closed with explanation,Yes,
1332718,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,CA,94010,Fax,4/16/2015,4/20/2015,Residential Credit Solutions,Closed with explanation,Yes,
1332691,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,FL,33952,Fax,4/16/2015,4/20/2015,"PennyMac Loan Services, LLC",Closed with explanation,Yes,Yes
1332684,Debt collection,Credit card,Disclosure verification of debt,Not disclosed as an attempt to collect,MS,39426,Web,4/16/2015,4/23/2015,"Northern Alliance Management, LLC",Closed with explanation,Yes,Yes
1332678,Student loan,Non-federal student loan,Can't repay my loan,,NY,11716,Web,4/16/2015,4/16/2015,Navient,Closed with monetary relief,Yes,
1332676,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,GA,30028,Web,4/16/2015,4/16/2015,Stellar Recovery Inc.,Closed with explanation,Yes,
1332703,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,NC,28105,Web,4/16/2015,4/16/2015,Experian,Closed with explanation,Yes,Yes
1334428,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,TX,78154,Web,4/16/2015,4/17/2015,"PennyMac Loan Services, LLC",Closed with explanation,Yes,
1334447,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,CA,93550,Web,4/16/2015,4/21/2015,"Kimball, Tirey & St. John LLP",Closed with explanation,Yes,
1332702,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,NC,28105,Web,4/16/2015,4/16/2015,Equifax,Closed with explanation,Yes,
1332711,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,NY,11780,Web,4/16/2015,4/16/2015,"Gold Key Credit, Inc.",Closed with explanation,Yes,
1332714,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,ID,83455,Web,4/16/2015,4/16/2015,"Pinnacle Recovery, Inc.",Closed with explanation,Yes,
1332700,Credit card,,Rewards,,OH,45209,Web,4/16/2015,4/16/2015,Fifth Third Bank,Closed with explanation,Yes,Yes
1332698,Consumer loan,Installment loan,Shopping for a loan or lease,,MI,48439,Web,4/16/2015,4/20/2015,GE Capital Retail,Closed with explanation,Yes,
1332710,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CO,87002,Web,4/16/2015,4/20/2015,Ocwen,Closed with explanation,Yes,
1334429,Debt collection,Credit card,Improper contact or sharing of info,Contacted me after I asked not to,MT,59041,Web,4/16/2015,4/17/2015,"LTD Financial Services, L.P.",Closed with non-monetary relief,Yes,
1334446,Payday loan,,Payment to acct not credited,,GA,30013,Web,4/16/2015,4/21/2015,TMX Finance LLC,Closed with explanation,Yes,
1333260,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,IL,60805,Web,4/16/2015,4/16/2015,U.S. Bancorp,Closed with explanation,Yes,
1334444,Debt collection,Medical,Communication tactics,Threatened to take legal action,FL,33040,Web,4/16/2015,4/21/2015,"Community Health Investment Company, LLC.",Closed with explanation,Yes,
1334443,Money transfers,International money transfer,Money was not available when promised,,GA,31401,Web,4/16/2015,4/17/2015,MoneyGram,Closed with explanation,Yes,Yes
1334432,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,FL,34208,Web,4/16/2015,4/17/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1334431,Student loan,Non-federal student loan,Can't repay my loan,,CA,91402,Web,4/16/2015,4/17/2015,Genesis Lending,Closed with explanation,Yes,
1334430,Debt collection,Credit card,Improper contact or sharing of info,Contacted me after I asked not to,MT,59041,Web,4/16/2015,4/20/2015,Citibank,Closed with non-monetary relief,Yes,
1332705,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,OK,73029,Web,4/16/2015,4/16/2015,Carrington Mortgage,In progress,Yes,
1334439,Credit reporting,,Incorrect information on credit report,Personal information,FL,32792,Web,4/16/2015,4/17/2015,Equifax,Closed with non-monetary relief,Yes,
1332704,Consumer loan,Vehicle loan,Managing the loan or lease,,NC,28105,Web,4/16/2015,4/16/2015,Fifth Third Bank,Closed with explanation,Yes,Yes
1334434,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,CA,95350,Web,4/16/2015,4/20/2015,Citibank,Closed with explanation,Yes,
1334433,Student loan,Non-federal student loan,Dealing with my lender or servicer,,GA,30114,Web,4/16/2015,4/17/2015,Navient,Closed with explanation,Yes,
1334438,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,VA,22202,Web,4/16/2015,4/20/2015,HSBC,Closed with explanation,Yes,Yes
1334435,Credit card,,Late fee,,VA,22046,Web,4/16/2015,4/21/2015,Citibank,Closed with explanation,Yes,
1334465,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,ID,83651,Web,4/16/2015,4/17/2015,"CDI Affiliated Services, Inc.",Closed with explanation,Yes,Yes
1334461,Credit reporting,,Credit reporting company's investigation,Inadequate help over the phone,AR,72143,Web,4/16/2015,4/17/2015,LexisNexis,Closed with explanation,Yes,
1334453,Credit card,,Other,,NY,11220,Web,4/16/2015,4/17/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1334451,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,GA,30058,Web,4/16/2015,4/17/2015,Encore Capital Group,Closed with monetary relief,Yes,
1334458,Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,FL,32561,Web,4/16/2015,4/21/2015,Transworld Systems Inc.,In progress,Yes,
1334449,Mortgage,FHA mortgage,Settlement process and costs,,NJ,8081,Web,4/16/2015,4/17/2015,Stonegate Mortgage Corporation,Closed with explanation,Yes,
1334455,Debt collection,Medical,Improper contact or sharing of info,Talked to a third party about my debt,MI,48906,Web,4/16/2015,4/17/2015,LJ Ross Associates,Closed,No,
1334460,Credit card,,Other,,VA,20171,Web,4/16/2015,4/17/2015,Bank of America,Closed with explanation,Yes,
1334462,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,75062,Web,4/16/2015,4/21/2015,TransUnion,Closed with explanation,Yes,
1332745,Payday loan,,Charged fees or interest I didn't expect,,MD,21531,Web,4/16/2015,4/16/2015,Red Rock Tribal Lending,Closed with explanation,Yes,
1332926,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt is not mine,GA,30650,Web,4/16/2015,4/16/2015,"COLLECTION SERVICES OF ATHENS, INC.",Closed with explanation,Yes,
1332805,Student loan,Non-federal student loan,Dealing with my lender or servicer,,MI,48884,Web,4/16/2015,4/16/2015,Genesis Lending,Closed with explanation,Yes,
1332736,Credit card,,Transaction issue,,MI,48208,Web,4/16/2015,4/16/2015,Capital One,Closed with non-monetary relief,Yes,
1332803,Consumer loan,Vehicle loan,Problems when you are unable to pay,,MO,63125,Web,4/16/2015,4/16/2015,GM Financial,Closed with explanation,Yes,Yes
1332802,Consumer loan,Installment loan,Problems when you are unable to pay,,FL,33174,Web,4/16/2015,4/20/2015,BB&T Financial,Closed with explanation,Yes,Yes
1332801,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,34769,Web,4/16/2015,4/16/2015,Equifax,Closed with explanation,Yes,Yes
1332761,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,ME,4282,Web,4/16/2015,4/16/2015,Ocwen,Closed with explanation,Yes,
1332752,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,NC,27545,Web,4/16/2015,4/16/2015,Experian,Closed with explanation,Yes,
1332769,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,CO,80921,Web,4/16/2015,4/20/2015,"First National Collection Bureau, Inc.",Closed with explanation,Yes,
1332768,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,CO,80921,Web,4/16/2015,4/16/2015,"F&T Financial Services, Inc.",Closed with explanation,Yes,
1332764,Credit card,,Closing/Cancelling account,,TX,77389,Web,4/16/2015,4/20/2015,USAA Savings,Closed with non-monetary relief,Yes,
1332766,Consumer loan,Installment loan,Managing the loan or lease,,KS,66221,Web,4/16/2015,4/20/2015,"Monterey Financial Services, Inc.",Closed with explanation,Yes,Yes
1332800,Bank account or service,Checking account,Deposits and withdrawals,,NC,28334,Phone,4/16/2015,4/20/2015,Bank of America,Closed with explanation,Yes,
1332798,Credit reporting,,Incorrect information on credit report,Account status,MA,21804,Web,4/16/2015,4/16/2015,TransUnion,Closed with explanation,Yes,Yes
1332773,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,LA,70122,Web,4/16/2015,4/16/2015,Ocwen,Closed with explanation,Yes,
1332799,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,CO,80302,Web,4/16/2015,4/16/2015,Fifth Third Bank,Closed with explanation,Yes,
1332793,Credit card,,Payoff process,,VA,23322,Web,4/16/2015,4/16/2015,GE Capital Retail,Closed with explanation,Yes,
1332788,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,GA,30228,Web,4/16/2015,4/16/2015,"PDQ Services, Inc.",Closed with non-monetary relief,Yes,Yes
1332782,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,FL,32907,Referral,4/16/2015,4/20/2015,Ocwen,Closed with explanation,Yes,
1332831,Debt collection,Credit card,Improper contact or sharing of info,Talked to a third party about my debt,CA,95051,Web,4/16/2015,4/16/2015,Discover,Closed with explanation,Yes,
1332925,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NY,10701,Web,4/16/2015,4/16/2015,Citibank,In progress,Yes,
1332849,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,TX,77063,Web,4/16/2015,4/16/2015,Southern Management Systems Inc.,Closed with explanation,Yes,Yes
1332818,Debt collection,,Communication tactics,Frequent or repeated calls,FL,32177,Web,4/16/2015,4/20/2015,"The Regional Adjustment Bureau, Incorporated",Closed with non-monetary relief,Yes,
1332809,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,NC,28645,Web,4/16/2015,4/16/2015,PayPal,Closed with explanation,Yes,Yes
1332808,Debt collection,Mortgage,Communication tactics,Frequent or repeated calls,MA,1930,Referral,4/16/2015,4/20/2015,Vanderbilt Mortgage & Finance,Closed with explanation,Yes,
1332833,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,AL,35180,Phone,4/16/2015,4/20/2015,Carrington Mortgage,In progress,Yes,
1332840,Mortgage,FHA mortgage,Credit decision / Underwriting,,IL,60563,Web,4/16/2015,4/30/2015,Pacor Mortgage Corp.,Closed with explanation,Yes,
1332835,Bank account or service,Checking account,Deposits and withdrawals,,CA,93307,Phone,4/16/2015,4/20/2015,Wells Fargo,Closed with explanation,Yes,
1332866,Consumer loan,Vehicle loan,Taking out the loan or lease,,CA,91914,Phone,4/16/2015,4/20/2015,"Harley-Davidson Financial Services, Inc.",Closed with explanation,Yes,
1332863,Student loan,Non-federal student loan,Dealing with my lender or servicer,,FL,33064,Web,4/16/2015,4/16/2015,Navient,Closed with explanation,Yes,Yes
1332924,Debt collection,Payday loan,Communication tactics,Frequent or repeated calls,MN,55044,Web,4/16/2015,4/16/2015,"MNE Services, Inc",Closed with explanation,No,
1332862,Credit reporting,,Incorrect information on credit report,Account status,KY,40205,Web,4/16/2015,4/20/2015,Equifax,Closed with explanation,Yes,Yes
1332902,Credit reporting,,Incorrect information on credit report,Account status,WI,54301,Referral,4/16/2015,4/28/2015,TransUnion,In progress,Yes,
1332883,Debt collection,"Other (phone, health club, etc.)",False statements or representation,Impersonated an attorney or official,AZ,86314,Web,4/16/2015,4/20/2015,"Diversified Consultants, Inc.",Closed with explanation,Yes,
1332879,Debt collection,Credit card,Improper contact or sharing of info,Talked to a third party about my debt,NJ,8527,Referral,4/16/2015,4/29/2015,"Cavalry Investments, LLC",Closed with explanation,Yes,
1332868,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,GA,30083,Web,4/16/2015,4/16/2015,"Green Tree Servicing, LLC",In progress,Yes,
1332875,Bank account or service,Checking account,"Account opening, closing, or management",,NH,3110,Web,4/16/2015,4/16/2015,Citibank,Closed with explanation,Yes,
1332874,Credit reporting,,Credit monitoring or identity protection,Account terms and changes,MI,48103,Web,4/16/2015,4/16/2015,Experian,Closed with monetary relief,Yes,
1332869,Consumer loan,Vehicle loan,Managing the loan or lease,,CO,80633,Web,4/16/2015,4/16/2015,BMW Financial Services,Closed with explanation,Yes,
1332889,Credit card,,Credit card protection / Debt protection,,CA,92067,Web,4/16/2015,4/17/2015,Amex,Closed with explanation,Yes,
1332922,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,RI,2885,Web,4/16/2015,4/16/2015,Encore Capital Group,Closed with non-monetary relief,Yes,
1332886,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,OH,44067,Web,4/16/2015,4/16/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1332920,Bank account or service,Checking account,Using a debit or ATM card,,CA,92653,Web,4/16/2015,4/16/2015,Wells Fargo,Closed with non-monetary relief,Yes,Yes
1332919,Debt collection,Credit card,Taking/threatening an illegal action,Attempted to/Collected exempt funds,NY,10029,Referral,4/16/2015,4/20/2015,GE Capital Retail,Closed with explanation,Yes,
1332910,Bank account or service,Other bank product/service,Deposits and withdrawals,,CA,94102,Web,4/16/2015,4/16/2015,Capital One,Closed with monetary relief,Yes,
1332903,Credit reporting,,Incorrect information on credit report,Account status,WI,54301,Referral,4/16/2015,4/28/2015,Experian,Closed with explanation,Yes,
1332904,Credit reporting,,Incorrect information on credit report,Account status,WI,54301,Referral,4/16/2015,4/28/2015,Equifax,Closed with explanation,Yes,
1332967,Credit card,,Billing disputes,,NY,11758,Referral,4/16/2015,4/22/2015,Amex,Closed with monetary relief,Yes,
1332945,Mortgage,Home equity loan or line of credit,Settlement process and costs,,LA,70403,Phone,4/16/2015,4/20/2015,Capital One,In progress,Yes,
1332936,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,CA,92056,Web,4/16/2015,4/16/2015,"Optimum Outcomes, Inc.",Closed with explanation,Yes,
1332963,Bank account or service,Checking account,Problems caused by my funds being low,,CT,6518,Referral,4/16/2015,4/20/2015,USAA Savings,Closed with explanation,Yes,
1332966,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,94973,Referral,4/16/2015,4/20/2015,Comerica,Closed with explanation,Yes,
1332949,Debt collection,,Communication tactics,Frequent or repeated calls,OR,97462,Web,4/16/2015,4/16/2015,"National Enterprise Systems, Inc.",Closed with explanation,Yes,
1332962,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,TX,77379,Referral,4/16/2015,4/20/2015,"Green Tree Servicing, LLC",Closed with explanation,Yes,
1332954,Credit card,,Advertising and marketing,,MO,64113,Web,4/16/2015,4/16/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1332955,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,TX,76531,Referral,4/16/2015,4/20/2015,Resurgent Capital Services L.P.,Closed with non-monetary relief,Yes,
1332956,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,TX,76531,Referral,4/16/2015,4/20/2015,Citibank,Closed with explanation,Yes,
1333016,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,FL,32606,Web,4/16/2015,4/16/2015,"HOVG, LLC",In progress,Yes,
1332964,Credit card,,Late fee,,MI,49329,Referral,4/16/2015,4/22/2015,Wells Fargo,Closed with monetary relief,Yes,
1333099,Debt collection,Medical,False statements or representation,Impersonated an attorney or official,KS,66203,Web,4/16/2015,4/16/2015,"H. Kent Hollins, Attorney at Law, P.A",Closed with explanation,Yes,
1333144,Bank account or service,Savings account,"Account opening, closing, or management",,CA,95901,Phone,4/16/2015,4/20/2015,Bank of America,Closed with monetary relief,Yes,
1333141,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MD,20613,Referral,4/16/2015,4/20/2015,"Caliber Home Loans, Inc",Closed with explanation,Yes,
1333134,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,MI,48126,Phone,4/16/2015,4/20/2015,Citibank,Closed with explanation,Yes,
1332983,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,NV,89509,Web,4/16/2015,4/16/2015,"CMRE Financial Services, Inc.",In progress,Yes,
1333011,Debt collection,,Communication tactics,Frequent or repeated calls,NJ,7834,Referral,4/16/2015,4/21/2015,"Frontline Asset Strategies, LLC",Closed with explanation,Yes,
1333007,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Contacted me after I asked not to,GA,30036,Referral,4/16/2015,4/20/2015,Encore Capital Group,Closed with non-monetary relief,Yes,
1332987,Debt collection,Payday loan,Communication tactics,Threatened to take legal action,DE,19720,Phone,4/16/2015,4/20/2015,"Enova International, Inc.",Closed with explanation,Yes,
1333004,Student loan,Non-federal student loan,Dealing with my lender or servicer,,FL,33322,Web,4/16/2015,4/16/2015,Genesis Lending,Closed with explanation,Yes,
1332992,Payday loan,,Can't contact lender,,GA,30092,Web,4/16/2015,4/22/2015,JPMorgan Chase,Closed with explanation,Yes,
1333042,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NH,3234,Web,4/16/2015,4/20/2015,Capital One,In progress,Yes,
1333019,Consumer loan,Installment loan,Problems when you are unable to pay,,CT,6417,Web,4/16/2015,4/20/2015,FC HoldCo LLC,Closed with monetary relief,Yes,
1333017,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,AZ,85142,Web,4/16/2015,4/16/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1333052,Bank account or service,Savings account,Deposits and withdrawals,,,,Phone,4/16/2015,4/20/2015,Bank of America,Closed with explanation,Yes,
1333031,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,AZ,85021,Web,4/16/2015,4/17/2015,Gila LLC,Closed with explanation,Yes,
1333040,Other financial service,Debt settlement,Fraud or scam,,ME,4038,Referral,4/16/2015,4/20/2015,"Credit Service, Inc",Untimely response,No,
1333089,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,NV,89135,Web,4/16/2015,5/5/2015,"Credit Consulting Services, Inc.",Closed with explanation,Yes,
1333038,Credit card,,Credit line increase/decrease,,NY,11726,Referral,4/16/2015,4/20/2015,Discover,Closed with monetary relief,Yes,
1333044,Bank account or service,Other bank product/service,Using a debit or ATM card,,NH,3234,Web,4/16/2015,4/16/2015,Amex,Closed with non-monetary relief,Yes,
1333048,Bank account or service,Other bank product/service,Using a debit or ATM card,,NH,3234,Web,4/16/2015,4/16/2015,Bank of America,Closed with explanation,Yes,
1333043,Bank account or service,Other bank product/service,Using a debit or ATM card,,NH,3234,Web,4/16/2015,4/16/2015,Barclays,Closed with explanation,Yes,
1333047,Bank account or service,Other bank product/service,Using a debit or ATM card,,NH,3234,Web,4/16/2015,4/16/2015,Citibank,Closed with non-monetary relief,Yes,
1333046,Bank account or service,Other bank product/service,Using a debit or ATM card,,NH,3234,Web,4/16/2015,4/16/2015,JPMorgan Chase,Closed with explanation,Yes,
1333088,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,NV,89135,Web,4/16/2015,4/16/2015,Bank of America,Closed with explanation,Yes,
1333082,Credit card,,Closing/Cancelling account,,TX,76707,Web,4/16/2015,4/20/2015,Barclays,Closed with explanation,Yes,
1333068,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,NJ,7652,Referral,4/16/2015,4/20/2015,Transworld Systems Inc.,Closed with explanation,Yes,Yes
1333060,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,CA,90034,Web,4/16/2015,4/20/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,Yes
1333063,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,CA,90210,Phone,4/16/2015,4/21/2015,"Lamont, Hanley & Associates, Inc.",Closed with explanation,Yes,
1333087,Credit card,,Credit determination,,TN,37062,Web,4/16/2015,4/16/2015,TD Bank,Closed with explanation,Yes,Yes
1333086,Credit card,,APR or interest rate,,NY,11770,Web,4/16/2015,4/20/2015,GE Capital Retail,Closed with explanation,Yes,
1333085,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,CO,80004,Web,4/16/2015,4/16/2015,Forest Recovery Services LLC,Closed with explanation,Yes,
1333123,Bank account or service,Checking account,Deposits and withdrawals,,IL,60628,Phone,4/16/2015,4/22/2015,TCF National Bank,Closed with explanation,Yes,
1333101,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,MA,1850,Web,4/16/2015,4/16/2015,"ONLINE Information Services, Inc.",Closed with explanation,Yes,Yes
1333126,Credit card,,Closing/Cancelling account,,CA,92867,Web,4/16/2015,4/16/2015,Citibank,Closed with explanation,Yes,
1333116,Credit card,,Closing/Cancelling account,,CT,6067,Web,4/16/2015,4/16/2015,GE Capital Retail,Closed with explanation,Yes,
1333108,Bank account or service,Checking account,Using a debit or ATM card,,NJ,7936,Web,4/16/2015,4/16/2015,TD Bank,Closed with monetary relief,Yes,
1333174,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,OR,97232,Web,4/16/2015,4/16/2015,"Bayview Loan Servicing, LLC",In progress,Yes,
1333172,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,NE,68528,Referral,4/16/2015,4/20/2015,Allied Interstate LLC,Closed with non-monetary relief,Yes,
1333164,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,NV,,Referral,4/16/2015,4/20/2015,"Green Tree Servicing, LLC",In progress,Yes,
1333157,Debt collection,"Other (phone, health club, etc.)",Taking/threatening an illegal action,Threatened arrest/jail if do not pay,MN,55065,Web,4/16/2015,4/16/2015,Como Law Firm P.A.,Closed with explanation,Yes,
1333151,Credit card,,Customer service / Customer relations,,VA,22311,Web,4/16/2015,4/16/2015,RBS Citizens,In progress,Yes,
1333163,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,NY,14132,Web,4/16/2015,4/16/2015,"Caliber Home Loans, Inc",Closed with explanation,Yes,Yes
1331218,Consumer loan,Personal line of credit,Account terms and changes,,CA,95376,Referral,4/15/2015,4/17/2015,Wells Fargo,Closed with explanation,Yes,
1330829,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,CA,91701,Web,4/15/2015,4/15/2015,"PennyMac Loan Services, LLC",Closed with explanation,Yes,
1330761,Consumer loan,Vehicle loan,Managing the loan or lease,,NJ,7039,Phone,4/15/2015,4/17/2015,MOTORS FINANCIAL ACCEPTANCE CORPORATION,Closed with non-monetary relief,Yes,Yes
1330807,Bank account or service,Checking account,Deposits and withdrawals,,CA,90712,Phone,4/15/2015,4/17/2015,U.S. Bancorp,Closed with explanation,Yes,
1330645,Payday loan,,Can't stop charges to bank account,,VA,22311,Web,4/15/2015,4/15/2015,"Enova International, Inc.",Closed with explanation,Yes,
1330833,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,NY,13905,Referral,4/15/2015,4/17/2015,First Niagara Bank,Closed,Yes,
1330803,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,PA,17015,Web,4/15/2015,4/15/2015,SunTrust Bank,Closed with monetary relief,Yes,
1330797,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,PA,19121,Web,4/15/2015,4/15/2015,Santander Bank US,Closed,Yes,
1330782,Money transfers,Domestic (US) money transfer,Other transaction issues,,NY,11580,Web,4/15/2015,4/20/2015,PayPal,Closed with explanation,Yes,
1330779,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,FL,33193,Web,4/15/2015,4/15/2015,Ocwen,Closed with explanation,Yes,
1330845,Bank account or service,Checking account,Deposits and withdrawals,,CA,90744,Web,4/15/2015,4/15/2015,Bank of America,Closed with explanation,Yes,
1330858,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,33563,Web,4/15/2015,5/5/2015,Experian,In progress,Yes,
1330855,Debt collection,,False statements or representation,Attempted to collect wrong amount,PA,18702,Web,4/15/2015,4/15/2015,Encore Capital Group,In progress,Yes,
1330853,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,PA,18702,Web,4/15/2015,4/17/2015,"Medical Data Systems, Inc.",Closed with explanation,Yes,
1330854,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,PA,18702,Web,4/15/2015,4/17/2015,LHR Inc.,Untimely response,No,
1330990,Bank account or service,Checking account,Problems caused by my funds being low,,NC,28401,Web,4/15/2015,4/15/2015,BB&T Financial,Closed with explanation,Yes,Yes
1330908,Mortgage,Home equity loan or line of credit,Settlement process and costs,,MA,2360,Web,4/15/2015,4/15/2015,TD Bank,Closed with explanation,Yes,
1330904,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,CA,94806,Web,4/15/2015,4/15/2015,Prospect Mortgage,In progress,Yes,
1330866,Credit reporting,,Credit monitoring or identity protection,Billing dispute,ME,4841,Web,4/15/2015,4/22/2015,Experian,Closed with explanation,Yes,Yes
1330862,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,NY,14513,Phone,4/15/2015,4/15/2015,Wells Fargo,Closed with explanation,Yes,
1330859,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,HI,96738,Web,4/15/2015,4/17/2015,Nationstar Mortgage,Closed with explanation,Yes,
1330898,Mortgage,FHA mortgage,Settlement process and costs,,NJ,8822,Web,4/15/2015,4/15/2015,"Select Portfolio Servicing, Inc",Closed with explanation,Yes,
1330894,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",,LA,70443,Web,4/15/2015,4/15/2015,Capital One,Closed with explanation,Yes,
1330892,Debt collection,"Other (phone, health club, etc.)",Taking/threatening an illegal action,Threatened to sue on too old debt,NC,28213,Web,4/15/2015,4/17/2015,ALTERNATIVE DISPUTE RESOLUTIONS,Untimely response,No,
1330983,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,CO,80112,Web,4/15/2015,4/15/2015,U.S. Bancorp,Closed with explanation,Yes,
1330940,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,MD,20603,Web,4/15/2015,4/15/2015,NVR Inc,Closed with explanation,Yes,
1330926,Mortgage,Other mortgage,Settlement process and costs,,PA,18302,Web,4/15/2015,4/15/2015,Ocwen,Closed with explanation,Yes,
1330921,Credit reporting,,Credit monitoring or identity protection,Account terms and changes,FL,32835,Web,4/15/2015,4/20/2015,Experian,Closed with explanation,Yes,
1330938,Credit card,,Application processing delay,,NJ,7920,Web,4/15/2015,4/15/2015,GE Capital Retail,Closed with explanation,Yes,
